postcode,latitude,longitude
ML3 7QQ,55.762256,-4.043685
ML3 8AA,55.761275,-4.048049
ML3 9AQ,55.778866,-4.057551
ML3 9TZ,55.771221,-4.07341
ML4 1DQ,55.819189,-4.009083
ML4 1PS,55.818889,-4.012287
ML4 1QD,55.818782,-4.010573
ML5 2RY,55.896387,-4.057196
ML5 3AP,55.859703,-4.026003
ML5 3AP,55.859703,-4.026003
ML5 3AP,55.859703,-4.026003
ML5 3BJ,55.861681,-4.024348
ML5 3BJ,55.861681,-4.024348
ML5 4BY,55.853931,-4.029708
ML6 6DB,55.865795,-3.978454
ML6 6DB,55.865795,-3.978454
ML6 6DB,55.865795,-3.978454
ML6 6DB,55.865795,-3.978454
ML6 6DB,55.865795,-3.978454
ML6 8SR,55.845425,-3.948263
ML7 4AR,55.820229,-3.80623
ML7 5DS,55.817916,-3.789593
ML7 5DS,55.817916,-3.789593
ML7 5QE,55.859424,-3.752163
ML8 4BA,55.735186,-3.836687
ML8 4BA,55.735186,-3.836687
ML9 1EX,55.736823,-3.972762
ML9 1RJ,55.734775,-3.976422
ML9 2BJ,55.739813,-3.972694
PA1 1SU,55.840612,-4.418082
PA1 1UB,55.841472,-4.421857
PA1 2PS,55.844479,-4.439583
PA1 3QS,55.84726,-4.415012
PA12 4AH,55.794095,-4.630725
PA13 4AP,55.893109,-4.625938
PA13 4LE,55.893363,-4.627923
PA14 5EW,55.934437,-4.685932
PA14 5EW,55.934437,-4.685932
PA14 5EW,55.934437,-4.685932
PA14 5UD,55.924546,-4.663732
PA15 4DG,55.94634,-4.7693
PA15 4DG,55.94634,-4.7693
PA15 4NH,55.943978,-4.760495
PA15 4NH,55.943978,-4.760495
PA15 4NH,55.943978,-4.760495
PA16 8HW,55.948917,-4.767911
PA17 5AR,55.867857,-4.885295
PA19 1AQ,55.961256,-4.8164
PA2 6LR,55.837895,-4.42347
PA2 6LW,55.837474,-4.423875
PA2 8DX,55.82338,-4.431429
PA20 9JL,55.830699,-5.055773
PA21 2BE,55.900041,-5.241423
PA23 7HW,55.95198,-4.928022
PA23 7HW,55.95198,-4.928022
PA23 8BG,55.950372,-4.926491
PA23 8SE,56.00024,-4.951944
PA24 8AQ,56.170871,-4.900605
PA27 8BX,56.174978,-5.082104
PA28 6AT,55.422105,-5.605545
PA28 6QG,55.586373,-5.494274
PA29 6TY,55.863559,-5.417975
PA29 6XD,55.600899,-5.684218
PA3 1NT,55.849182,-4.453474
PA3 2DY,55.850274,-4.426079
PA3 3DB,55.848103,-4.489309
PA3 4AD,55.848611,-4.420144
PA3 4AD,55.848611,-4.420144
PA3 4AD,55.848611,-4.420144
PA31 8JZ,56.040348,-5.422946
PA32 8XN,56.154921,-5.183878
PA34 4HE,56.409287,-5.469034
PA34 4TL,56.30335,-5.594405
PA37 1PH,56.4543,-5.387933
PA38 4DE,56.554915,-5.40564
PA4 8RU,55.880498,-4.384523
PA4 8RU,55.880498,-4.384523
PA4 8RU,55.880498,-4.384523
PA42 7DR,55.630435,-6.188179
PA5 8EY,55.834156,-4.513935
PA5 8PZ,55.833494,-4.51509
PA5 8PZ,55.833494,-4.51509
PA5 8PZ,55.833494,-4.51509
PA5 8SL,55.837485,-4.514613
PA5 8SU,55.836461,-4.517645
PA6 7AR,55.871361,-4.540447
PA60 7XG,55.849139,-5.94721
PA61 7YW,56.070946,-6.189633
PA7 5AW,55.904316,-4.502155
PA75 6PN,56.619948,-6.075392
PA77 6UN,56.494772,-6.843854
PA78 6SY,56.623393,-6.527557
PA8 6BS,55.908367,-4.465213
PA8 7AF,55.905166,-4.448493
PA8 7JQ,55.899656,-4.443671
PA80 5XT,56.538644,-5.779146
PH1 1NU,56.395329,-3.451143
PH1 1PP,56.397706,-3.444527
PH1 1PP,56.397706,-3.444527
PH1 4NN,56.482053,-3.44424
PH1 5PD,56.398195,-3.435699
PH1 5PD,56.398195,-3.435699
PH10 6BT,56.589173,-3.340687
PH10 6EF,56.586424,-3.34567
PH11 8EQ,56.618115,-3.229124
PH13 9DD,56.544982,-3.265479
PH15 2BL,56.618507,-3.870521
PH16 5FG,56.701709,-3.736691
PH2 0JB,56.39442,-3.445843
PH2 0JB,56.39442,-3.445843
PH2 7TD,56.403015,-3.198411
PH2 8HH,56.39481,-3.439331
PH20 1AH,57.020182,-4.285769
PH21 1ET,57.081098,-4.053695
PH22 1SY,57.197898,-3.827742
PH26 3HR,57.336941,-3.604169
PH3 1JH,56.292871,-3.717225
PH32 4BH,57.14276,-4.684988
PH33 7AQ,56.839359,-5.078611
PH33 7AQ,56.839359,-5.078611
PH33 7AQ,56.839359,-5.078611
PH36 4JU,56.745465,-5.79964
PH41 4RN,57.003976,-5.830971
PH42 4RL,56.90188,-6.142749
PH49 4JB,56.676795,-5.130797
PH50 4QU,56.71641,-4.963992
PH6 2LW,56.36963,-3.977414
PH7 3SA,56.370422,-3.84264
PH7 3SA,56.370422,-3.84264
PH8 0AD,56.561881,-3.586102
TD1 1PF,55.618714,-2.812882
TD1 2SQ,55.691614,-2.865454
TD1 2UA,55.61585,-2.803453
TD1 2UA,55.61585,-2.803453
TD1 2UA,55.61585,-2.803453
TD10 6XJ,55.708046,-2.462029
TD11 3EL,55.772604,-2.341409
TD11 3EL,55.772604,-2.341409
TD12 4LQ,55.647566,-2.264439
TD14 5DD,55.870977,-2.091499
TD4 6DW,55.636856,-2.679822
TD5 7LF,55.603653,-2.430439
TD6 0PP,55.577331,-2.671302
TD7 4LJ,55.550389,-2.839332
TD8 6EN,55.478633,-2.552702
TD9 0RU,55.181956,-2.812896
TD9 9DT,55.423127,-2.787494
TD9 9HU,55.423261,-2.784847
ZE1 0RB,60.151439,-1.153403
ZE1 0TN,60.139886,-1.273413
ZE2 9AE,60.351855,-1.016543
ZE2 9BX,60.601003,-1.068964
ZE2 9DY,60.75868,-0.881017
ZE2 9HX,59.971917,-1.271469
ZE2 9NA,60.253562,-1.404213
ZE2 9QJ,60.386098,-1.345301
ZE2 9RW,60.478444,-1.482284
AL1 3FY,51.747468,-0.326496
AL1 3HD,51.756766,-0.334063
AL1 3JB,51.751851,-0.337918
AL10 0BS,51.766269,-0.227021
AL10 0NL,51.764574,-0.227126
AL10 8HP,51.761302,-0.22721
AL2 1ES,51.724886,-0.302218
AL2 1PU,51.722849,-0.299636
AL2 3JX,51.733852,-0.355421
AL3 5HB,51.754148,-0.340152
AL3 5NF,51.757298,-0.335878
AL3 5NP,51.759812,-0.341544
AL5 2BT,51.814184,-0.357349
AL5 4HX,51.816177,-0.354549
AL5 4QA,51.818895,-0.352007
AL6 9EF,51.830002,-0.215995
AL7 3UJ,51.797042,-0.197979
AL7 4HL,51.782634,-0.191727
AL7 4PL,51.78932,-0.181801
AL8 6EH,51.797151,-0.209287
AL9 7SN,51.726922,-0.208602
B1 3AL,52.485979,-1.915379
B10 0AU,52.465667,-1.861403
B10 0BS,52.467108,-1.862252
B10 0JL,52.466336,-1.848418
B10 0TU,52.46633,-1.846411
B10 0UG,52.47013,-1.859073
B10 9AB,52.4722,-1.850621
B10 9QE,52.472555,-1.861882
B11 1LU,52.462659,-1.871333
B11 1LU,52.462659,-1.871333
B11 3ND,52.453195,-1.857778
B11 4AN,52.451603,-1.864567
B11 4BW,52.444505,-1.858645
B11 4BW,52.444505,-1.858645
B11 4BW,52.444505,-1.858645
B11 4DG,52.444953,-1.859629
B11 4RA,52.45691,-1.867538
B12 0UF,52.464187,-1.888682
B12 0YA,52.464365,-1.88746
B12 8QE,52.45223,-1.879633
B12 9LP,52.457395,-1.887943
B12 9LP,52.457395,-1.887943
B12 9LP,52.457395,-1.887943
B12 9RR,52.453843,-1.892563
B13 0HN,52.428433,-1.871035
B13 8JS,52.446459,-1.889786
B13 8QS,52.438179,-1.910533
B13 9HD,52.446103,-1.883357
B14 4DU,52.418648,-1.859168
B14 5DJ,52.409739,-1.884717
B14 5SB,52.405307,-1.898789
B14 6AA,52.427278,-1.89301
B14 6AA,52.427278,-1.89301
B14 7AG,52.43631,-1.890326
B15 1LZ,52.472642,-1.908471
B15 2QU,52.455761,-1.937987
B16 0HH,52.4856,-1.942004
B16 0HZ,52.485847,-1.943953
B16 0LU,52.482162,-1.947079
B16 9AL,52.474621,-1.931659
B17 0HG,52.458581,-1.946283
B17 8DP,52.473851,-1.959426
B17 8LG,52.476692,-1.958202
B17 9DB,52.459054,-1.961221
B18 7AL,52.487686,-1.937353
B18 7AL,52.487686,-1.937353
B18 7AL,52.487686,-1.937353
B18 7AL,52.487686,-1.937353
B18 7BA,52.482797,-1.924093
B19 1BP,52.501149,-1.920344
B19 1HL,52.506341,-1.910086
B19 1HS,52.50377,-1.910474
B19 1TT,52.502215,-1.910374
B19 2ET,52.500938,-1.903168
B2 4UH,52.480596,-1.895747
B20 2ES,52.513033,-1.928196
B20 2NR,52.520008,-1.927168
B20 2QR,52.504501,-1.918982
B21 0HL,52.505698,-1.948304
B21 9NH,52.505414,-1.94158
B21 9RY,52.503094,-1.934945
B21 9RY,52.503094,-1.934945
B21 9RY,52.503094,-1.934945
B21 9RY,52.503094,-1.934945
B23 5DD,52.535155,-1.864605
B23 5TJ,52.534209,-1.828592
B23 6DJ,52.523882,-1.857329
B23 6DJ,52.523882,-1.857329
B23 6DJ,52.523882,-1.857329
B24 0SY,52.519802,-1.81313
B24 8RD,52.515299,-1.838716
B24 9JN,52.528641,-1.832005
B25 8AA,52.462579,-1.817596
B25 8BY,52.463189,-1.828397
B26 1AT,52.463271,-1.806157
B26 1PE,52.461306,-1.802707
B26 2SB,52.468447,-1.788691
B26 2TY,52.466938,-1.77969
B26 3JS,52.451842,-1.77583
B26 3SE,52.456329,-1.779463
B26 3TP,52.458867,-1.78076
B26 3TT,52.460467,-1.777582
B27 6QJ,52.44948,-1.829319
B27 7AL,52.432515,-1.816529
B27 7XZ,52.44445,-1.819643
B28 0RF,52.41452,-1.846222
B28 8BG,52.440931,-1.849742
B29 4HH,52.426433,-1.973896
B29 5HA,52.438088,-1.956826
B29 5QD,52.437632,-1.966947
B29 6JG,52.438251,-1.939144
B29 7DU,52.445713,-1.929903
B29 7NT,52.444045,-1.916435
B30 1BY,52.415485,-1.932971
B30 2AA,52.431128,-1.933138
B30 2SH,52.43303,-1.913809
B30 2SH,52.43303,-1.913809
B30 3QT,52.408441,-1.911857
B31 1QT,52.41276,-1.975786
B31 1TR,52.421346,-1.983266
B31 2GH,52.430082,-1.952945
B31 2HZ,52.410221,-1.962175
B31 3HB,52.401797,-1.96202
B31 4TU,52.392708,-1.966804
B31 5ER,52.403979,-1.998824
B32 2TJ,52.460912,-1.99011
B32 3LE,52.436801,-1.995411
B32 3PR,52.436235,-2.003045
B32 3SD,52.442663,-1.991423
B33 0SA,52.469072,-1.776956
B33 8TA,52.478024,-1.817518
B33 9EJ,52.487187,-1.793823
B33 9EN,52.485306,-1.795635
B34 6BP,52.49788,-1.799863
B34 6RB,52.497659,-1.785797
B34 7BP,52.495438,-1.777802
B35 6EE,52.518108,-1.794009
B35 7QX,52.516832,-1.794472
B36 0HH,52.501287,-1.75765
B36 0SZ,52.503867,-1.748767
B36 0SZ,52.503867,-1.748767
B36 8GH,52.50284,-1.801019
B36 8LR,52.506244,-1.801504
B36 9EJ,52.509264,-1.775824
B37 5BU,52.480569,-1.753633
B37 6BE,52.494006,-1.747785
B37 7WB,52.477824,-1.728641
B38 8AX,52.39889,-1.953645
B38 8QS,52.404588,-1.930753
B38 8TE,52.409967,-1.935566
B38 9TJ,52.39544,-1.937498
B4 6HA,52.48606,-1.899156
B42 1BT,52.530117,-1.910666
B42 1TY,52.525744,-1.904357
B43 6EE,52.547136,-1.925068
B43 7DY,52.557501,-1.898034
B43 7HB,52.549017,-1.915346
B43 7NF,52.55667,-1.903405
B44 0DX,52.542854,-1.876053
B44 0HL,52.536766,-1.874213
B44 0NN,52.544631,-1.864753
B44 0UY,52.553959,-1.881458
B44 8TU,52.542584,-1.894647
B44 9ER,52.552454,-1.895827
B44 9HW,52.554702,-1.893896
B45 0EU,52.40489,-2.016646
B45 8NF,52.35999,-1.991028
B45 9BU,52.392138,-2.013005
B45 9HY,52.392303,-2.022151
B45 9JT,52.392366,-2.023121
B46 1TH,52.517523,-1.747459
B46 3LD,52.496959,-1.706805
B47 5DP,52.389572,-1.882154
B47 6ET,52.377979,-1.869052
B49 6QR,52.218617,-1.861382
B49 6QR,52.218617,-1.861382
B5 7LX,52.465437,-1.900852
B50 4LX,52.171789,-1.834944
B6 5HP,52.501868,-1.887197
B6 5UP,52.503316,-1.875236
B6 6BB,52.505172,-1.899142
B6 6JY,52.506253,-1.891581
B60 2JS,52.330597,-2.056291
B61 0AZ,52.337612,-2.059728
B61 0AZ,52.337612,-2.059728
B61 0DD,52.338967,-2.055435
B61 0PU,52.366603,-2.054442
B62 0HP,52.4587,-2.016174
B62 9DR,52.467325,-2.028271
B62 9LR,52.472088,-2.033839
B63 1AB,52.446603,-2.071308
B63 3HN,52.449059,-2.049197
B63 3UH,52.454036,-2.063026
B63 4WD,52.444056,-2.059137
B64 6JE,52.475059,-2.066555
B64 6JN,52.474296,-2.065479
B64 7HG,52.466408,-2.073333
B65 0BA,52.475153,-2.044492
B65 9AF,52.486317,-2.04951
B66 1HB,52.500782,-1.98854
B66 2DD,52.501507,-1.967268
B66 3BQ,52.494934,-1.968127
B66 3NR,52.488404,-1.954259
B66 3PZ,52.489673,-1.960133
B66 4ES,52.482125,-1.969417
B67 5BP,52.476903,-1.97344
B67 6AJ,52.490306,-1.970398
B67 7LU,52.49982,-1.984312
B68 0RT,52.468122,-2.006772
B68 8JB,52.494094,-1.999691
B68 8LJ,52.484564,-2.014697
B68 9DU,52.478488,-1.998175
B68 9LZ,52.489788,-1.995744
B68 9SZ,52.490193,-1.993726
B69 1HE,52.497603,-2.030323
B69 2LD,52.513192,-2.059752
B69 4DE,52.503737,-2.014122
B7 5BT,52.493243,-1.871892
B7 5DT,52.493743,-1.876618
B7 5PR,52.498198,-1.867969
B70 0BF,52.527792,-2.02775
B70 0HN,52.536922,-2.012768
B70 0PU,52.536236,-2.011259
B70 6JX,52.512737,-1.984396
B70 6JX,52.512737,-1.984396
B70 7AW,52.516003,-1.997982
B70 7AW,52.516003,-1.997982
B70 7AW,52.516003,-1.997982
B70 7AW,52.516003,-1.997982
B70 8HQ,52.514966,-2.002058
B70 8PG,52.517891,-2.000605
B71 3AS,52.543448,-1.982336
B71 3LN,52.545444,-1.982689
B72 1DL,52.538746,-1.825965
B72 1RL,52.55816,-1.823617
B74 3PL,52.58006,-1.891665
B75 6DX,52.577281,-1.806688
B76 1QN,52.540709,-1.799904
B77 2ED,52.621966,-1.663812
B77 3BZ,52.634849,-1.664038
B77 4JA,52.617686,-1.651222
B78 1QA,52.604094,-1.614159
B78 2NR,52.563694,-1.680145
B79 7BH,52.632337,-1.699518
B79 7DJ,52.634794,-1.697308
B79 7EA,52.636838,-1.695121
B79 7EA,52.636838,-1.695121
B79 7JN,52.636563,-1.692825
B79 8BH,52.639079,-1.695644
B8 1JA,52.490749,-1.856091
B8 1JA,52.490749,-1.856091
B8 1RE,52.4943,-1.855874
B8 1RT,52.491684,-1.855764
B8 1RZ,52.490838,-1.851957
B8 1RZ,52.490838,-1.851957
B8 2HB,52.493832,-1.83468
B8 2JN,52.493159,-1.826484
B8 3HE,52.489175,-1.844924
B8 3QD,52.489901,-1.850664
B8 3RZ,52.485903,-1.828598
B8 3SW,52.48749,-1.849053
B8 3SW,52.48749,-1.849053
B80 7QU,52.270709,-1.89771
B9 4EY,52.477163,-1.877572
B9 5EG,52.476787,-1.855224
B9 5PU,52.475709,-1.839082
B9 5PU,52.475709,-1.839082
B90 1NG,52.407753,-1.868449
B90 3LX,52.419657,-1.821273
B90 4DD,52.395147,-1.825222
B91 2AG,52.419642,-1.775235
B92 0AH,52.424182,-1.701802
B92 7JS,52.437872,-1.806468
B92 7SA,52.447599,-1.799164
B92 8ED,52.444192,-1.788925
B93 0QA,52.379799,-1.744762
B93 8LH,52.372757,-1.752074
B94 5DY,52.342097,-1.844748
B94 6LH,52.337823,-1.728375
B95 5GD,52.290667,-1.778717
B96 6DS,52.260377,-1.938925
B97 4AB,52.308387,-1.942364
B97 4AJ,52.307425,-1.942439
B97 4AL,52.307641,-1.943289
B97 4LA,52.293558,-1.946321
B97 4RN,52.305568,-1.951153
B97 5JX,52.281407,-1.943704
B97 5JX,52.281407,-1.943704
B98 0NR,52.303347,-1.894547
BA1 1JW,51.378725,-2.356708
BA1 3PT,51.387637,-2.394
BA1 6EA,51.394971,-2.352596
BA1 7NP,51.406032,-2.317387
BA10 0EG,51.112131,-2.451749
BA11 2FH,51.237318,-2.311545
BA11 6SE,51.266482,-2.281552
BA12 6DT,51.089873,-2.265342
BA12 9AA,51.206323,-2.178536
BA13 3FQ,51.252792,-2.203558
BA14 7EH,51.318597,-2.202645
BA14 8QA,51.325271,-2.206779
BA15 1DQ,51.345188,-2.253132
BA16 0ET,51.126187,-2.737853
BA2 0HX,51.326082,-2.479869
BA2 1ER,51.381854,-2.399483
BA2 2QH,51.365379,-2.393951
BA2 3HT,51.376364,-2.373947
BA2 4BY,51.385332,-2.352551
BA2 4JT,51.376371,-2.354321
BA2 5EG,51.361003,-2.345599
BA2 7AY,51.379324,-2.327157
BA2 8JQ,51.311982,-2.431687
BA20 1SB,50.939476,-2.632732
BA20 1UJ,50.938038,-2.637612
BA20 2BQ,50.94185,-2.644279
BA21 3BA,50.951832,-2.640872
BA21 5RL,50.954243,-2.617414
BA22 7LT,51.018174,-2.579685
BA22 9AH,50.919425,-2.686477
BA3 2QE,51.287999,-2.483832
BA3 2UH,51.28783,-2.476847
BA3 3EP,51.293053,-2.446482
BA3 3UJ,51.284957,-2.458993
BA3 5HT,51.223269,-2.523892
BA3 5NQ,51.241343,-2.450479
BA4 5RT,51.186037,-2.54672
BA4 5UH,51.187325,-2.557739
BA5 1XJ,51.203403,-2.655326
BA5 1XJ,51.203403,-2.655326
BA6 9DD,51.148733,-2.712893
BA6 9LP,51.148462,-2.721853
BA7 7EE,51.087618,-2.51716
BA9 9FQ,51.053194,-2.419588
BB1 1LX,53.746299,-2.467033
BB1 1SB,53.742039,-2.467594
BB1 1XA,53.747582,-2.456646
BB1 2HR,53.739201,-2.4524
BB1 4LA,53.768459,-2.414211
BB1 5ER,53.752542,-2.475521
BB1 6DY,53.757348,-2.475999
BB1 6PH,53.758668,-2.467263
BB1 7EP,53.752309,-2.484193
BB1 9BA,53.775239,-2.479328
BB1 9SR,53.76497,-2.47393
BB10 1LS,53.801226,-2.236848
BB10 2EZ,53.810388,-2.212859
BB10 3BF,53.800664,-2.231682
BB11 1PS,53.794992,-2.24123
BB11 2DL,53.791263,-2.238947
BB11 2DL,53.791263,-2.238947
BB11 3BT,53.789132,-2.234807
BB11 3HR,53.7842,-2.23575
BB12 0HL,53.793391,-2.26727
BB12 6HY,53.789129,-2.27978
BB12 8BP,53.800549,-2.313805
BB18 5BG,53.915192,-2.185854
BB18 6QT,53.915882,-2.144307
BB2 1AX,53.750552,-2.486748
BB2 1AX,53.750552,-2.486748
BB2 1UW,53.742584,-2.503837
BB2 2SU,53.740232,-2.507553
BB2 3HS,53.738511,-2.475711
BB2 3UY,53.728431,-2.472202
BB2 4QD,53.730584,-2.50627
BB2 6PL,53.749882,-2.503894
BB3 1BZ,53.691098,-2.46668
BB3 1ET,53.705346,-2.477472
BB3 1PY,53.695744,-2.471427
BB3 1PY,53.695744,-2.471427
BB4 5SL,53.703953,-2.324674
BB4 5SL,53.703953,-2.324674
BB4 5SL,53.703953,-2.324674
BB4 7DN,53.69122,-2.251827
BB4 7PL,53.70081,-2.280663
BB4 7PL,53.70081,-2.280663
BB4 8HH,53.708959,-2.289474
BB5 0AL,53.752781,-2.37537
BB5 1QE,53.753932,-2.36942
BB5 1RP,53.75239,-2.383449
BB5 1RT,53.752337,-2.384874
BB5 2EJ,53.750892,-2.365995
BB5 3BP,53.740865,-2.394094
BB5 4LF,53.754996,-2.390844
BB5 4LF,53.754996,-2.390844
BB5 5HU,53.774343,-2.384044
BB5 6AS,53.759584,-2.366921
BB6 7QR,53.788353,-2.403646
BB7 2JG,53.873954,-2.3932
BB7 2JG,53.873954,-2.3932
BB7 3EP,53.967261,-2.444001
BB7 9SL,53.819793,-2.406348
BB8 0JZ,53.856378,-2.166072
BB8 8QU,53.847709,-2.136792
BB9 5RZ,53.826018,-2.232263
BB9 7SR,53.838042,-2.21885
BB9 7SR,53.838042,-2.21885
BB9 7SR,53.838042,-2.21885
BB9 7SR,53.838042,-2.21885
BB9 7SR,53.838042,-2.21885
BB9 8QP,53.848531,-2.223784
BD1 3LS,53.795473,-1.753216
BD1 3LS,53.795473,-1.753216
BD10 0JE,53.823092,-1.712131
BD10 8RU,53.836105,-1.734147
BD10 9AZ,53.831119,-1.715247
BD11 1JU,53.755414,-1.66345
BD12 0TH,53.75385,-1.769897
BD12 9NG,53.737919,-1.767997
BD13 2GD,53.768636,-1.849434
BD14 6NF,53.779166,-1.81454
BD15 0NJ,53.818377,-1.86138
BD16 3PA,53.854799,-1.816352
BD16 4RP,53.846854,-1.827829
BD16 4RP,53.846854,-1.827829
BD17 5NH,53.853066,-1.768928
BD18 1QB,53.835412,-1.764925
BD18 3EG,53.832615,-1.781408
BD19 3RQ,53.724052,-1.71062
BD19 5AP,53.722205,-1.713164
BD19 5AP,53.722205,-1.713164
BD2 1QG,53.822997,-1.744408
BD2 2HX,53.821149,-1.725629
BD2 3AA,53.809734,-1.731007
BD2 4RA,53.806791,-1.731903
BD2 4RA,53.806791,-1.731903
BD21 2JH,53.868337,-1.910393
BD21 4TT,53.858954,-1.889371
BD23 2HZ,53.960494,-2.014244
BD24 9JA,54.070534,-2.276903
BD3 0BS,53.79827,-1.740292
BD3 0BS,53.79827,-1.740292
BD3 0HX,53.802511,-1.743167
BD3 7HZ,53.802796,-1.71055
BD3 8QH,53.797922,-1.721849
BD3 8QH,53.797922,-1.721849
BD3 8QH,53.797922,-1.721849
BD4 7SS,53.772814,-1.73089
BD4 7SS,53.772814,-1.73089
BD4 9QA,53.77049,-1.716795
BD5 0HR,53.785323,-1.768359
BD5 0NX,53.782422,-1.764884
BD5 0NX,53.782422,-1.764884
BD6 1TD,53.767225,-1.779715
BD6 2DD,53.760806,-1.780601
BD7 2BL,53.789415,-1.775929
BD7 3AH,53.787605,-1.777438
BD7 3EG,53.785161,-1.772791
BD7 3EG,53.785161,-1.772791
BD7 3JX,53.78091,-1.779859
BD8 7SY,53.804184,-1.765825
BD8 8JT,53.798364,-1.769535
BD8 8RA,53.807296,-1.77624
BD8 8RA,53.807296,-1.77624
BD8 9DP,53.803786,-1.778612
BD8 9DW,53.803569,-1.777945
BD8 9LB,53.801111,-1.785535
BD8 9LB,53.801111,-1.785535
BD8 9PB,53.802973,-1.788186
BD9 4LH,53.818858,-1.773597
BD9 5PZ,53.812583,-1.792586
BH1 3EG,50.72093,-1.862595
BH1 4HA,50.727059,-1.84515
BH10 4BX,50.748888,-1.908934
BH10 5EY,50.767434,-1.901425
BH12 3HF,50.739667,-1.94713
BH12 5BF,50.741178,-1.896468
BH14 0DJ,50.728441,-1.942496
BH14 0HU,50.723629,-1.958467
BH15 1AE,50.718724,-1.984926
BH15 2PG,50.719722,-1.975441
BH15 2PG,50.719722,-1.975441
BH15 4JQ,50.720875,-2.010544
BH17 7XW,50.740218,-1.99846
BH17 8UE,50.741849,-1.964694
BH18 8EE,50.761018,-1.993525
BH18 8EE,50.761018,-1.993525
BH19 1HB,50.609907,-1.960122
BH20 4PG,50.687003,-2.116138
BH20 5HH,50.63587,-2.05945
BH20 6DR,50.679039,-2.225354
BH20 7BQ,50.707465,-2.094195
BH20 7HB,50.752538,-2.219824
BH21 1AP,50.79813,-1.982751
BH21 1NL,50.805279,-1.989191
BH21 1PL,50.803427,-1.987226
BH21 5QE,50.919773,-1.919278
BH22 0HX,50.826154,-1.889688
BH22 8AZ,50.807989,-1.872246
BH22 9HB,50.801788,-1.894499
BH22 9HB,50.801788,-1.894499
BH23 1PA,50.736112,-1.782189
BH23 2FQ,50.7445,-1.79086
BH23 3AF,50.736508,-1.759507
BH23 3AF,50.736508,-1.759507
BH23 5ET,50.741222,-1.701831
BH23 8AD,50.781308,-1.737739
BH24 1JY,50.846132,-1.789462
BH24 1SD,50.854065,-1.771002
BH25 5JP,50.756398,-1.657992
BH3 7AT,50.738979,-1.880001
BH31 7PY,50.88195,-1.880573
BH4 9HJ,50.723515,-1.90343
BH5 1LX,50.723834,-1.834451
BH6 3DB,50.722838,-1.806532
BH6 5AJ,50.728148,-1.814841
BH6 5BF,50.728154,-1.814147
BH7 7BU,50.741638,-1.833439
BH8 9EW,50.741718,-1.860777
BH8 9NX,50.750202,-1.842551
BH9 1BP,50.739605,-1.876372
BH9 1PB,50.747031,-1.876102
BH9 2XF,50.756212,-1.874485
BH9 3LQ,50.760837,-1.861216
BL0 9DD,53.64878,-2.319287
BL0 9TN,53.629515,-2.330377
BL1 1SQ,53.576864,-2.431198
BL1 3RG,53.588322,-2.431738
BL1 3RG,53.588322,-2.431738
BL1 3RG,53.588322,-2.431738
BL1 4DN,53.581577,-2.452196
BL1 4JP,53.588167,-2.451813
BL1 4TH,53.577567,-2.434873
BL1 5PU,53.587999,-2.469348
BL1 6AF,53.588374,-2.463553
BL1 6AH,53.588155,-2.457402
BL1 7LR,53.610583,-2.432114
BL1 8TU,53.59251,-2.424635
BL1 8TU,53.59251,-2.424635
BL1 8TU,53.59251,-2.424635
BL1 8UP,53.597486,-2.415226
BL1 8UP,53.597486,-2.415226
BL2 1HT,53.576828,-2.418225
BL2 3HQ,53.604069,-2.398153
BL2 6DY,53.579119,-2.405772
BL2 6NT,53.582354,-2.384279
BL2 6NT,53.582354,-2.384279
BL3 1HQ,53.560837,-2.369742
BL3 1JF,53.559818,-2.370624
BL3 1JF,53.559818,-2.370624
BL3 2JR,53.564161,-2.419172
BL3 3PH,53.563369,-2.451458
BL3 3RR,53.559568,-2.457847
BL3 4LU,53.567885,-2.464537
BL3 5AH,53.572699,-2.441983
BL3 5DP,53.573058,-2.444008
BL3 5HP,53.572728,-2.446348
BL3 5HP,53.572728,-2.446348
BL3 5HP,53.572728,-2.446348
BL3 5HP,53.572728,-2.446348
BL3 5QE,53.568942,-2.460819
BL3 6PY,53.565429,-2.431399
BL3 6RN,53.565624,-2.432443
BL3 6RN,53.565624,-2.432443
BL3 6TL,53.566945,-2.442391
BL4 8EP,53.543205,-2.382838
BL4 9AH,53.546123,-2.397759
BL4 9AL,53.546194,-2.392388
BL4 9QZ,53.543635,-2.402444
BL5 3SF,53.552405,-2.52343
BL5 3UB,53.550458,-2.508554
BL6 5NW,53.594788,-2.545363
BL6 7AS,53.601383,-2.547745
BL7 9RG,53.617589,-2.426383
BL7 9RG,53.617589,-2.426383
BL8 1EG,53.60507,-2.308802
BL8 2JR,53.587814,-2.335248
BL8 4AD,53.614768,-2.341446
BL9 0NJ,53.59553,-2.288591
BL9 0SN,53.59031,-2.29898
BL9 0SN,53.59031,-2.29898
BL9 0SN,53.59031,-2.29898
BL9 0ST,53.588515,-2.300612
BL9 6DX,53.599849,-2.289525
BL9 6JA,53.600201,-2.27859
BL9 8JR,53.560672,-2.273089
BL9 8QA,53.574203,-2.283415
BN1 1AE,50.821384,-0.141753
BN1 1EJ,50.821515,-0.136211
BN1 1FZ,50.82196,-0.136165
BN1 3FS,50.827148,-0.149079
BN1 3JJ,50.829681,-0.147743
BN1 3XE,50.827937,-0.141323
BN1 4LA,50.831002,-0.135237
BN1 6AG,50.838378,-0.148293
BN1 6AG,50.838378,-0.148293
BN1 6DP,50.837843,-0.140346
BN1 6HE,50.842776,-0.142651
